gene_id	gene_name	X1O	X2O	X3O	P11_1	P11_2	P11_3
ENSG00000240893	LINC02042	0	0	0	0	0	0
ENSG00000240895	ENSG00000240895	0	0	0	0	0	0
ENSG00000240898	RPL21P125	0.469813	0.499852	0.210837	0.557806	0.329124	0.634266
ENSG00000240902	APOOP2	0	0	0	0	0	0
ENSG00000240905	RN7SL798P	0	0	0	0	0	0
ENSG00000240912	H2BP3	0	0	0	0.10887	0	0
ENSG00000240914	RPL15P2	0.189296	0.049342	0.231971	0.280513	0.085343	0.046764
ENSG00000240915	ENSG00000240915	0	0	0	0	0	0
ENSG00000240919	RPL21P79	0.136445	0.072784	0.056683	0.123907	0.123483	0
ENSG00000240922	LSAMP-AS1	0	0	0	0	0	0
ENSG00000240925	RPS20P31	0	0	0	0	0	0
ENSG00000240927	RN7SL209P	0	0	0	0	0	0
ENSG00000240934	ENSG00000240934	0	0	0	0.173289	0.08635	0.0821
ENSG00000240935	PLGLA	0	0	0	0	0	0
ENSG00000240936	RN7SL554P	0	0	0	0	0	0
ENSG00000240940	RN7SL591P	0	0	0	0	0	0
ENSG00000240950	RPL8P3	1.949787	3.185698	3.092098	2.08041	2.901536	2.276941
ENSG00000240951	MTCO2P6	0	0	0	0	0	0
ENSG00000240954	RPL4P1	0	0.032319	0.012568	0.013739	0.06853	0
ENSG00000240959	ST13P14	0	0	0	0	0	0
ENSG00000240960	ENSG00000240960	0	0	0	0	0	0
ENSG00000240961	RN7SL415P	0	0	0	0	0	0
ENSG00000240963	ENSG00000240963	0	0	0	0	0.071811	0.034139
ENSG00000240964	RN7SL751P	0	0	0	0.739403	0	0.350312
ENSG00000240966	RN7SL681P	0	0.747183	0	0.635298	0	0
ENSG00000240970	RPL23AP64	0.252298	0.179576	0.069843	0.170151	0.076774	0.146809
ENSG00000240972	MIF	1672.12696	1653.973364	2374.456537	1523.007519	1668.443304	1667.00784
ENSG00000240973	ENSG00000240973	0	0	0	0	0	0
ENSG00000240974	RPS27AP10	0	0	0	0	0	0
ENSG00000240975	ENSG00000240975	0.066854	0.125501	0.212237	0.106592	0	0.05871
ENSG00000240977	RN7SL283P	0	0	0	0	0	0
ENSG00000240980	ENSG00000240980	0	0	0	0	0	0
ENSG00000240983	ENSG00000240983	0	0	0.67043	0	0	0
ENSG00000240990	HOXA11-AS	0	0	0	0	0	0
ENSG00000240991	RPL23AP67	0.069431	0.148306	0.288363	0.131898	0.062835	0.238971
ENSG00000240992	RPS23P4	0	0	0	0	0	0
ENSG00000240993	RN7SL459P	0	0	0	0	0	0
ENSG00000240995	ENSG00000240995	0	0.076194	0	0	0	0
ENSG00000240996	ENSG00000240996	0	0.039833	0.1549	0.338683	0.135012	0.192552
ENSG00000240997	RN7SL183P	0	0	0	0	0	0
ENSG00000241002	RPL32P13	0.255124	0.269809	0.469753	0.155153	0.304982	0.434261
ENSG00000241003	ENSG00000241003	0	0	0	0	0	0.100619
ENSG00000241007	SEPTIN7P6	0.214269	0.167448	0.19329	0.119588	0.09818	0.253973
ENSG00000241008	RPL7AP55	0	0	0	0.030638	0	0
ENSG00000241011	ENSG00000241011	0	0	0	0	0	0
ENSG00000241014	GPR199P	0	0	0	0	0	0
ENSG00000241015	TPM3P9	3.96988	0	0	0	4.186916	4.533798
ENSG00000241018	RCC2P5	0.012573	0	0	0.011417	0.011378	0.021638
ENSG00000241020	RPL32P24	0	0	0	0	0	0
ENSG00000241022	NIPA2P2	0	0	0	0	0	0
ENSG00000241026	RPL21P77	0.133499	0	0	0	0	0.057435
ENSG00000241030	RPL29P24	0.229871	0	0.190922	0.139143	0.06934	0.265547
ENSG00000241032	RN7SL709P	0	0.323627	0	0	0	0
ENSG00000241035	ENSG00000241035	0	0.153798	0	0.130768	0.130323	0
ENSG00000241037	RN7SL335P	0	0	0	0	0	0
ENSG00000241042	ENSG00000241042	0	0	0	0	0	0
ENSG00000241045	RPL7P43	0	0	0	0	0	0.026605
ENSG00000241048	ENSG00000241048	0	0	0	0	0	0
ENSG00000241052	RPL23AP70	0	0	0	0	0	0
ENSG00000241054	ENSG00000241054	0	0	0	0	0	0
ENSG00000241057	RASA4EP	0.746617	1.133163	0.342437	0.931389	1.056706	0.601764
ENSG00000241058	NSUN6	12.976189	8.853251	6.27638	11.633004	14.460424	9.27205
ENSG00000241059	ENSG00000241059	0	0	0	0	0	0
ENSG00000241061	RPL5P1	3.311529	3.461597	3.992422	2.849626	3.082392	3.013484
ENSG00000241064	RN7SL110P	0	0	0	0	0	0
ENSG00000241067	RPL17P40	0	0	0	0	0	0
ENSG00000241069	ENSG00000241069	0	0	0	0	0	0
ENSG00000241073	ENSG00000241073	0	0	0	0	0	0
ENSG00000241074	RN7SL813P	0	0	0	0	0	0
ENSG00000241081	RPL22P2	4.640252	5.366109	3.757705	5.695177	5.004787	4.064514
ENSG00000241082	RN7SL259P	0	0	0	0	0	0
ENSG00000241088	RPL17P44	0.051843	0	0	0	0	0
ENSG00000241095	CYP51A1P1	0.138627	0.097563	0.057661	0.077266	0.123699	0.086199
ENSG00000241097	RPL36AP38	0	0.239999	0.186659	0.816246	0.203367	0
ENSG00000241098	LINC01994	0	0	0	0	0	0
ENSG00000241101	PRICKLE2-AS2	0	0	0	0	0	0
ENSG00000241102	ENSG00000241102	0	0	0	0	0	0
ENSG00000241103	RPL35AP11	0	0	0	0	0	0
ENSG00000241104	CEACAMP10	0	0	0.026257	0	0	0
ENSG00000241105	ENSG00000241105	0	0.05233	0.040645	0.058557	0	0.042083
ENSG00000241106	HLA-DOB	0	0	0	0.013126	0	0
ENSG00000241111	PRICKLE2-AS1	0	0	0	0	0	0.002139
ENSG00000241112	RPL29P14	0.087375	0.186639	0	0.476067	0.237229	0.300741
ENSG00000241114	ENSG00000241114	0	0	0	0	0	0
ENSG00000241119	UGT1A9	0	0	0	0	0	0
ENSG00000241120	HMGN1P8	0.754101	2.416164	0	1.369575	0.682576	0
ENSG00000241123	KRTAP10-5	0	0	0	0	0	0
ENSG00000241127	YAE1	66.006722	62.429449	81.042638	63.551454	59.128086	56.913757
ENSG00000241128	OR14A2	0	0	0	0	0	0
ENSG00000241129	RPL22P19	0	0	0.10503	0	0	0
ENSG00000241130	RPL32P30	0	0	0	0	0	0
ENSG00000241131	LINC02032	0	0	0	0	0.170813	0
ENSG00000241134	BET1P1	0	0.152387	0	0	0	0
ENSG00000241135	LINC00881	0	0.010648	0.017271	0	0.009022	0.017891
ENSG00000241136	PAICSP6	0	0	0	0	0	0
ENSG00000241143	RPL32P9	0	0	0	0	0	0
ENSG00000241144	RN7SL728P	0.303019	0	0.2517	0	0	0
ENSG00000241146	RPL7P41	0	0	0	0	0	0
ENSG00000241149	ZNF722	0.802335	0.947251	0.958539	0.90185	0.859027	1.035565
ENSG00000241151	LINC02066	0	0	0	0	0	0
ENSG00000241152	RN7SL720P	0	0	0	0	0	0
ENSG00000241155	ARHGAP31-AS1	1.330702	1.732093	0.449044	0.906293	1.166644	0.966107
ENSG00000241156	RN7SL582P	0	0	0	0	0.406277	0
ENSG00000241157	RPL32P32	0.141386	0.151002	0.234883	0.256782	0.383862	0.243314
ENSG00000241158	ADAMTS9-AS1	0.22746	0.151831	0.236173	0.363016	0.308775	0.44037
ENSG00000241159	RN7SL160P	0	0	0	0	0	0
ENSG00000241162	RN7SL617P	0	0	0	0	0	0
ENSG00000241163	LINC00877	0.462839	0.855889	0.743862	0.874058	1.015953	1.014646
ENSG00000241168	ENSG00000241168	0	0	0	0	0	0.008448
ENSG00000241169	ENSG00000241169	0	0	0	0	0	0
ENSG00000241170	RPL31P46	0	0	0	0	0	0
ENSG00000241172	RN7SL70P	0	0	0	0	0	0
ENSG00000241174	RN7SL570P	0	0	0	0	0	0
ENSG00000241175	RN7SL494P	0	0	0	0	0	0
ENSG00000241179	ENSG00000241179	0	0	0	0	0	0
ENSG00000241183	ENSG00000241183	0	0	0.052515	0	0	0.0272
ENSG00000241185	RPL21P122	0	0	0	0	0	0
ENSG00000241186	CRIPTO	0	0	0	0	0	0
ENSG00000241187	RPL21P57	0	0	0	0	0.065771	0.062534
ENSG00000241188	RN7SL165P	0	0	0	0	0.322502	0.306632
ENSG00000241198	RN7SL191P	0	0	0	0	0	0
ENSG00000241200	ZNF736P7Y	0	0	0	0	0	0
ENSG00000241202	ZIC4-AS1	0	0	0	0	0	0
ENSG00000241203	HMGN2P26	0	0	0	0	0	0
ENSG00000241204	ENSG00000241204	0	0.08223	0.187133	0.069916	0	0.066249
ENSG00000241207	SSX18P	0	0	0	0.369702	0	0
ENSG00000241211	IQCJ-SCHIP1-AS1	0	0.064381	0	0	0	0.103739
ENSG00000241213	LINC02024	0.159718	0.103977	0	0.083105	0.296847	0.103073
ENSG00000241216	SNAPC5P1	0	0	0	0	0	0
ENSG00000241217	RN7SL809P	0.638852	1.023452	1.326646	1.740397	3.179868	1.374266
ENSG00000241218	CSP2	0	0	0	0	0	0.01197
ENSG00000241219	LOLI1	0	0	0	0	0	0.020588
ENSG00000241220	LINC03109	0	0	0	0	0	0
ENSG00000241221	MTND4LP17	0	0	0	0	0	0
ENSG00000241223	RN7SL39P	0	0	0	0	0	0
ENSG00000241224	C3orf85	0	0	0	0	0	0
ENSG00000241225	NMTRS-TGA3-1	0	0	0	0	0	0
ENSG00000241226	RN7SL836P	0	0	0	0	0	0
ENSG00000241227	RN7SL553P	0	0	0	0	0	0
ENSG00000241228	RPL12P31	0	0	0.064593	0	0	0
ENSG00000241229	RN7SL443P	0	0	0	0	0	0
ENSG00000241230	RN7SL801P	0	0	0	0	0.264967	0
ENSG00000241231	ENSG00000241231	0	0	0.015546	0	0.002958	0
ENSG00000241233	KRTAP5-8	0.016634	0.03553	0	0.06042	0	0
ENSG00000241241	KRTAP4-16	0	0	0.028207	0	0.061463	0.029219
ENSG00000241243	RN7SL629P	0	0	0	0	0.361392	0
ENSG00000241244	IGKV1D-16	0	0	0	0	0	0
ENSG00000241246	RN7SL302P	0	0	0	0	0	0
ENSG00000241248	RN7SL727P	0	0	0	0.2953	0	0
ENSG00000241250	RPL17P20	0	0.05446	0	0.046306	0	0
ENSG00000241251	ENSG00000241251	0.136426	0.072853	0	0.247773	0	0.058695
ENSG00000241255	ENSG00000241255	1.125625	2.79579	2.520418	3.428647	3.211895	1.613663
ENSG00000241257	ENSG00000241257	0	0	0	0	0	1.74528
ENSG00000241258	CRCP	33.955989	31.299889	25.989436	35.115112	36.097906	31.980819
ENSG00000241261	RPL17P19	0.051499	0	0	0	0	0.044312
ENSG00000241269	ENSG00000241269	0	0	0	0	0	0
ENSG00000241278	ENPP7P4	0.093018	0	0.046359	0.033787	0	0
ENSG00000241280	ENSG00000241280	0	0	0	0	0	0
ENSG00000241281	RPL31P26	0.360839	0.390159	0.10343	0	0.11247	0
ENSG00000241282	RPL34P33	0.676054	0	1.01333	0.504911	0.841929	1.7481
ENSG00000241286	RPL29P25	0	0	0.064597	0.094169	0.023459	0
ENSG00000241288	LINC02614	0.855024	0.587444	0.369988	0.518415	1.127609	0.464225
ENSG00000241291	RN7SL791P	0	0	0	0	0	0
ENSG00000241293	PPATP1	0.242954	0.137408	0.173718	0.210323	0.087255	0.136033
ENSG00000241294	IGKV2-24	0	0	0	0	0	0
ENSG00000241295	ZBTB20-AS2	0	0	0	0	0	0
ENSG00000241305	ACTG1P13	0	0	0	0	0	0
ENSG00000241307	RPL7AP24	0	0	0	0	0	0
ENSG00000241313	WWTR1-AS1	0	0.058913	0.017819	0.05844	0.029121	0.009229
ENSG00000241316	SUCLG2-DT	0.930587	0.80006	0.493245	0.828925	0.771026	0.584763
ENSG00000241317	ENSG00000241317	0	0	0	0	0	0
ENSG00000241318	WDR82P2	0.105658	0.026345	0.019965	0.043167	0.098341	0.059214
ENSG00000241319	SETP6	0.048914	0.104481	0	0.088832	0.044291	0
ENSG00000241322	FBXW10B	0.045815	0.175663	0.099172	0.121257	0.126682	0.274931
ENSG00000241324	ENSG00000241324	0	0	0	0	0	0
ENSG00000241326	ENSG00000241326	0	0	0	0	0	0
ENSG00000241328	LINC02070	0	0	0	0	0	0
ENSG00000241333	RN7SL385P	0	0	0	0	0	0
ENSG00000241334	RPL35AP33	0	0	0	0.168066	0	0
ENSG00000241336	LINC01487	0	0	0	0	0	0
ENSG00000241343	RPL36A	1940.159419	1948.342391	2754.681587	1862.770054	1955.579334	1855.667726
ENSG00000241344	RPL21P47	0	0	0	0	0	0
ENSG00000241345	ENSG00000241345	0	0	0.04012	0	0	0
ENSG00000241346	SNRPCP11	0	1.747734	0	0	0	0
ENSG00000241347	RN7SL466P	0	0	0	0	0	0
ENSG00000241350	PMS2P11	0	0	0.052832	0	0	0
ENSG00000241351	IGKV3-11	0	0	0	0	0	0
ENSG00000241352	ENSG00000241352	0.943661	0.972381	2.390388	1.356411	1.720213	1.805125
ENSG00000241353	PPP1R2P4	0	0	0	0	0	0
ENSG00000241354	ENSG00000241354	0	0	0	0	0	0
ENSG00000241356	OR5G3	0	0	0	0.02035	0	0
ENSG00000241357	ENSG00000241357	0	0	0.466727	0.8504	1.695012	0.48348
ENSG00000241358	ENSG00000241358	0	0.042921	0	0	0	0
ENSG00000241359	SYNPR-AS1	0	0	0	0	0	0
ENSG00000241360	PDXP	78.26826	69.282303	59.139251	69.150389	73.447518	76.784907
ENSG00000241361	SLC25A24P1	0	0.018616	0	0	0	0
ENSG00000241362	RPL36AP43	1.080396	1.528113	1.345153	0.735039	2.441597	1.392031
ENSG00000241367	RPL7AP23	0	0.031579	0	0	0	0
ENSG00000241369	LINC01192	0	0.021317	0	0	0	0
ENSG00000241370	RPP21	73.53424	73.174569	101.397912	76.878563	77.313664	85.651867
ENSG00000241383	LINC01997	0	0	0	0	0	0
ENSG00000241385	ENSG00000241385	0	0	0	0.052895	0	0
ENSG00000241388	HNF1A-AS1	0	0	0	0	0	0
ENSG00000241391	RN7SL234P	0	0	0	0	0	0
ENSG00000241392	RN7SL205P	0	0	0	0	0	0
ENSG00000241395	RN7SL344P	0	0	0	0.2953	0.294295	0
ENSG00000241397	LINC00903	0	0	0	0	0	0
ENSG00000241399	CD302	1.414231	1.094528	0.957264	1.308039	1.095747	1.151097
ENSG00000241400	RPL31P21	0.138862	0.148306	0.346035	0	0	0.119489
ENSG00000241404	EGFL8	7.105515	8.242362	3.587842	11.508456	8.294527	9.353261
ENSG00000241406	RN7SL515P	0	0	0	0	0	0
ENSG00000241409	ENSG00000241409	0	0	0	0	0	0
ENSG00000241411	ENSG00000241411	0.040839	0.043604	0.033916	0.074766	0.073927	0.14071
ENSG00000241413	RN7SL441P	0	0	0	0.2953	1.471475	0
ENSG00000241416	KRT8P13	0	0	0	0	0	0
ENSG00000241418	MCRIP2P1	0	0.063641	0	0	0.05399	0
ENSG00000241420	RN7SL505P	0	0	0	0.623688	0.310783	0.295489
ENSG00000241423	RPL21P103	0	0	0	0	0	0
ENSG00000241429	EEF1A1P25	0.068637	0.112093	0.087331	0.058081	0.069415	0.07906
ENSG00000241431	RPL37P6	5.810221	7.310333	5.138472	4.901925	3.993701	2.93578
ENSG00000241434	ENSG00000241434	0	0	0	0	0	0
ENSG00000241438	CRIPTOP6	0	0	0	0	0	0.067588
ENSG00000241439	FBRSL1P1	0.628877	0	1.044746	1.142148	1.707391	1.62337
ENSG00000241449	ENSG00000241449	0	0	0	0.033075	0	0
ENSG00000241451	RPS27P22	0.933686	0.997132	0	1.695653	0	0
ENSG00000241456	ENSG00000241456	0	0	0	0	0	0
ENSG00000241457	PLSCR5-AS1	0	0	0	0	0	0
ENSG00000241458	RPL7P19	0.380365	0.225714	0.386217	0.460896	0.281713	0.54227
ENSG00000241461	RN7SL182P	0	0	0	0	0	0
ENSG00000241462	ENSG00000241462	0.116937	0.124895	0.485666	1.168073	0.634962	0.603716
ENSG00000241464	RPL39P38	0	3.122875	2.431609	5.311689	7.94039	13.297048
ENSG00000241468	ATP5MF	906.158154	985.272214	1441.586295	945.881166	1028.805829	1013.102229
ENSG00000241469	LINC00635	0	0	0	0.025866	0.033512	0
ENSG00000241472	PTPRG-AS1	6.872987	5.582494	6.151762	5.915312	5.10982	4.787822
ENSG00000241473	ACTBP16	0	0	0	0.034489	0.017186	0.03268
ENSG00000241475	ENSG00000241475	0	0	0	0.041356	0	0
ENSG00000241476	SSX2	0	0	0.303642	0	0.340397	0
ENSG00000241478	HSPA8P9	0.092691	0.187273	0.152216	0.204823	0.14178	0.216646
ENSG00000241479	MECOM-AS1	0	0	0	0	0	0
ENSG00000241484	ARHGAP8	0.224046	0.50497	0.324078	0.2089	0.420758	0.00598
ENSG00000241487	RN7SL586P	0	0	0	0	0	0
ENSG00000241489	ENSG00000241489	60.511682	47.959433	32.39719	53.160158	54.801907	54.03996
ENSG00000241490	ENSG00000241490	0	0	0	0.005093	0.015227	0.004826
ENSG00000241493	ENSG00000241493	0	0	0	0	0	0
ENSG00000241494	ENSG00000241494	2.53767	3.038818	4.242009	2.357084	4.344646	3.202846
ENSG00000241499	RPL36AP4	0	0	0.401453	0	0.437387	0
ENSG00000241505	ENSG00000241505	0	0	0	0	0	0
ENSG00000241506	PSMC1P1	3.782225	4.776458	4.000982	4.020167	5.103099	3.241337
ENSG00000241511	RPS15AP24	0.669177	1.594629	1.822989	1.885588	2.368831	1.28336
ENSG00000241520	ENSG00000241520	0.171378	0.160155	0.071177	0.05836	0.058161	0.165897
ENSG00000241524	RN7SL632P	0	0	0	0	0	0
ENSG00000241525	ENSG00000241525	0	0	0	0	0	0.063025
ENSG00000241526	ENSG00000241526	0	0	0	0	0	0
ENSG00000241527	CA15P1	0.023744	0.050719	0	0.064686	0.021489	0
ENSG00000241529	RN7SL767P	0	0	0	0	0.299654	0.284991
ENSG00000241532	AGGF1P3	0.10009	0.177112	0.071801	0.132672	0.13556	0.111469
ENSG00000241535	CBX5P1	0.100017	0.106819	0.041539	0	0.045257	0.129141
ENSG00000241537	U2SURPP1	0	0	0.037829	0	0	0.019594
ENSG00000241539	ENSG00000241539	0	0	0	0	0	0
ENSG00000241542	RN7SL369P	0	0	0	0	0	0
ENSG00000241544	LINC02029	0	0	0	0	0	0.019826
ENSG00000241546	RFKP3	0	0	0	0	0	0
ENSG00000241547	ACTG1P20	3.496432	3.353117	2.667118	4.597406	4.177694	3.807102
ENSG00000241549	GUSBP2	0	0	0	0.52039	0	0
ENSG00000241550	RN7SL41P	0	0	0	0	0	0
ENSG00000241552	RN7SL58P	0	0	0	0	0	0
ENSG00000241553	ARPC4	186.985238	188.197649	251.714836	195.579216	206.274488	195.098069
ENSG00000241556	RPL29P26	1.385834	1.505753	2.461282	1.040605	1.744035	1.716274
ENSG00000241560	ZBTB20-AS1	0	0	0.011907	0	0	0
ENSG00000241562	RPL7P5	0	0	0	0	0	0
ENSG00000241563	CORT	0.292865	0.122001	0.318154	0.306359	0.322047	0.222921
ENSG00000241566	IGKV2D-24	0	0	0	0	0	0
ENSG00000241568	RN7SL338P	0	0	0.28525	0	0	0
ENSG00000241570	PAQR9-AS1	0.031675	0	0.04767	0.223412	0	0
ENSG00000241571	ATP5F1AP7	0.040008	0.092192	0.090717	0.087653	0.078534	0
ENSG00000241572	PRICKLE2-AS1	0	0	0	0	0	0
ENSG00000241573	ENSG00000241573	0	0	0	0	0	0
ENSG00000241577	ENSG00000241577	0	0	0	0	0	0
ENSG00000241582	RPL23AP8	0.069123	0.299278	0.114912	0	0.191773	0.179942
ENSG00000241587	RN7SL482P	0	0.335155	0.260666	0.284968	0	0.540045
ENSG00000241588	RN7SL484P	0	0	0	0	0	0
ENSG00000241590	RPL17P37	0	0	0	0	0	0
ENSG00000241592	ENSG00000241592	0	0	0	0	0	0
ENSG00000241593	ENSG00000241593	0.040714	0.239154	0.101455	0.166371	0.036846	0.087581
ENSG00000241595	KRTAP9-4	0	0	0	0	0	0
ENSG00000241596	ENSG00000241596	0	0	0.041406	0.045266	0	0.042892
ENSG00000241597	ENSG00000241597	0.236361	0.201949	0.353398	0.429272	0.299468	0.488111
ENSG00000241598	KRTAP5-4	0	0	0	0	0	0
ENSG00000241599	ENSG00000241599	0	0	0	0	0	0
ENSG00000241604	RN7SL340P	0	0	0	0	0	0
ENSG00000241607	FTH1P28	0	0	0	0.047713	0	0
ENSG00000241612	RPL21P46	0.906564	0.950667	2.127055	1.348296	0.868263	1.218251
ENSG00000241613	RN7SL618P	0	0	0	0	0	0
ENSG00000241621	GOLGA2P6	0	0	0	0	0	0
ENSG00000241622	RARRES2P1	0.336636	0.071906	0.167775	0.244555	0	0.162154
ENSG00000241625	RN7SL18P	0	0	0.296007	0	0	0
ENSG00000241627	UBQLN4P1	1.547027	1.259406	0.877164	1.314247	1.554345	1.632008
ENSG00000241631	RN7SL316P	0.515775	2.203413	0.428425	1.405102	0	0
ENSG00000241634	RPL13P8	13.871222	15.263544	8.728817	14.668356	17.987737	15.759155
ENSG00000241635	UGT1A1	0	0	0	0	0	0
ENSG00000241636	LINC01323	0	0	0	0	0	0
ENSG00000241640	RPL21P113	0	0	0	0	0	0
ENSG00000241641	RPS23P6	0	0	0.071374	0	0.077765	0
ENSG00000241644	INMT	0.013471	0.028775	0.016785	0	0.012191	0
ENSG00000241648	CADM2-AS2	0	0	0	0	0.027172	0
ENSG00000241651	RPL15P8	0.133789	0.050459	0.03702	0.16202	0.040335	0
ENSG00000241652	RN7SL253P	0	0	0	0	0	0
ENSG00000241654	RPL19P18	0.046987	0	0	0	0	0
ENSG00000241656	UBA52P7	0.119635	0	0	0	0.108269	0.282941
ENSG00000241657	TRBV11-2	0	0	0	0	0	0
ENSG00000241661	PPP1R2P6	0	0.049143	0	0	0	0
ENSG00000241665	RN7SL418P	0	0	0	0	0	0
ENSG00000241666	ENSG00000241666	0	0	0	0	0	0
ENSG00000241667	ENSG00000241667	0	0	0	0.028303	0	0
ENSG00000241668	RPL19P11	0	0	0.076218	0.041662	0.124559	0.084125
ENSG00000241669	LINC01327	0	0	0	0	0	0
ENSG00000241671	KIAA1328P1	0	0	0	0	0	0.042216
ENSG00000241673	RPS27P12	0.680001	0.726322	0	0.617498	0	0
ENSG00000241678	RPL21P94	0	0	0	0	0	0
ENSG00000241679	ENSG00000241679	0	0	0	0	0	0
ENSG00000241680	RPL31P49	5.849721	4.804826	5.864771	5.458656	5.245417	5.081069
ENSG00000241684	ADAMTS9-AS2	1.723235	1.683854	1.260778	1.58631	1.578453	1.874642
ENSG00000241685	ARPC1A	127.16525	116.403574	117.394537	120.887978	121.06454	118.298195
ENSG00000241690	ENSG00000241690	0	0	0	0	0	0
ENSG00000241693	RN7SL704P	0	0	0	0	0	0
ENSG00000241695	GM2AP1	0	0	0	0	0	0
ENSG00000241696	LINC02053	0	0	0	0	0	0.012745
ENSG00000241697	TMEFF1	32.945475	25.836328	20.041788	26.860832	24.346464	27.423743
ENSG00000241709	RN7SL265P	0	0	0	0	0.27423	0.260735
ENSG00000241717	VWFP1	0	0	0	0	0	0
ENSG00000241720	ENSG00000241720	0	0	0	0.02531	0	0
ENSG00000241721	SUMO1P1	0	0	0	0.24871	0	0
ENSG00000241722	RPL36AP23	0	0.473313	0.368118	0.201236	0.200534	0.190666
ENSG00000241723	RPL15P6	0.042845	0.135679	0.106819	0.093174	0.038776	0.184398
ENSG00000241728	ENSG00000241728	0.178728	0	0.590672	0.670152	0.244269	0.185555
ENSG00000241735	FABP5P3	0	0	0.163232	0	0	0.084752
ENSG00000241738	ZNF90P1	0.008685	0	0	0	0	0
ENSG00000241739	RPL21P56	0.068859	0.072221	0.056171	0	0.06124	0.128447
ENSG00000241741	RPL7AP30	3.559552	3.078432	3.713537	6.827937	3.203297	8.484461
ENSG00000241743	XACT	0.000856	0.001004	0.006661	0.001139	0.000689	0.000424
ENSG00000241744	ENSG00000241744	0	0	0	0	0	0
ENSG00000241745	RN7SL788P	0	0	0	0	0	0
ENSG00000241746	RPL13AP18	0.306547	0.380623	1.251005	0.573534	0.677047	0.504085
ENSG00000241749	RPSAP52	0	0	0	0	0	0
ENSG00000241754	ENSG00000241754	0.218509	0.236498	0.461853	0.232058	0.12841	0.38223
ENSG00000241755	IGKV1-9	0	0	0	0	0	0
ENSG00000241756	RN7SL83P	0	0	0	0	0	0
ENSG00000241757	RN7SL714P	0	0	0	0	0	0
ENSG00000241764	CBLL1-AS1	4.526398	3.494429	4.3551	4.633125	4.381305	4.174741
ENSG00000241765	RPS26P45	0.345558	0	0	0.313796	0.156364	0.148669
ENSG00000241767	LINC01324	0	0	0	0	0	0
ENSG00000241769	EOLA1-DT	3.088918	3.991464	1.286417	4.804341	5.462392	2.057677
ENSG00000241770	ENSG00000241770	1.10793	0.236656	0.552177	1.207314	0.200534	0.381332
ENSG00000241772	ENSG00000241772	0	0.033624	0	0.057178	0	0.081269
ENSG00000241776	TMEM183AP5	0	0	0.019544	0	0	0.020246
ENSG00000241777	ENSG00000241777	0	0	0	0	0	0
ENSG00000241782	RPL21P95	0.486018	0.370766	0.23069	0.315247	0.12567	0.271965
ENSG00000241785	RN7SL390P	0.407122	0.434811	0	0	0	0.700624
ENSG00000241787	MTND4P16	0.013924	0.01487	0.011565	0	0.012601	0
ENSG00000241788	COX6B1P2	0	0	0	1.02324	0	0
ENSG00000241789	RN7SL504P	0	0	0	0	0	0
ENSG00000241790	ENO1P4	2.823147	3.180559	0	3.481173	3.322546	3.001789
ENSG00000241791	RN7SL817P	0	0	0	0	0	0.324437
ENSG00000241792	ENSG00000241792	0	0	0	0	0	0
ENSG00000241794	SPRR2A	0	0.0389	0	0	0	0
ENSG00000241804	SNRPB2P1	0	0	0	0	0	0
ENSG00000241807	RN7SL319P	0	0	0	0	0	0
ENSG00000241808	RPS15AP34	0	0	0	0	0	0
ENSG00000241809	RPL17P21	0	0	0	0	0	0
ENSG00000241810	HMGN2P13	1.984167	1.645507	1.672729	1.841982	1.838053	2.133106
ENSG00000241815	RBBP4P7	0	0	0	0.028428	0	0.026926
ENSG00000241818	SCG5-AS1	0	0	0	0	0	0
ENSG00000241821	RN7SL170P	0	0	0	0	0	0
ENSG00000241825	RPL7P42	0	0	0	0	0	0
ENSG00000241828	ENSG00000241828	0	0	0	0	0	0
ENSG00000241829	RPL21P54	0.072676	0	0	0	0	0
ENSG00000241832	CECR3	0	0	0	0	0	0
ENSG00000241834	RN7SL149P	0	0	0	0	0.39062	0
ENSG00000241837	ATP5PO	174.409596	152.36332	256.073562	163.863843	163.169184	159.31029
ENSG00000241838	ENSG00000241838	0	0.193427	0	0	0	0
ENSG00000241839	PLEKHO2	6.033479	6.600257	3.948654	6.943012	6.990412	6.468983
ENSG00000241846	ENSG00000241846	0	3.121316	2.437538	5.314277	5.291059	5.031606
ENSG00000241852	C8orf58	8.808836	8.347266	5.741628	7.856824	7.802704	7.993788
ENSG00000241853	RPL31P24	0	0	0	0	0	0
ENSG00000241859	ANOS2P	0	0	0	0	0	0
ENSG00000241860	ENSG00000241860	4.898321	5.512194	2.294322	6.966801	7.525428	6.738463
ENSG00000241861	GAPDHP50	0	0	0	0	0	0
ENSG00000241866	RN7SL401P	0	0	0	0	0	0
ENSG00000241868	RN7SL434P	0	0	0	0	0.476157	0.452725
ENSG00000241869	RN7SL363P	0	0	0	0	0	0
ENSG00000241870	ENSG00000241870	0	0	0	0.041296	0	0
ENSG00000241874	TOMM22P6	0	0	0	0	0	0
ENSG00000241877	ENSG00000241877	0.042636	0.146159	0.14762	0.08285	0.058259	0.039254
ENSG00000241878	PISD	14.92437	15.635434	10.871807	17.060237	17.358196	16.441655
ENSG00000241879	KLF3P2	0	0	0	0	0	0
ENSG00000241881	ENSG00000241881	0	0	0	0	0	0
ENSG00000241882	ENSG00000241882	0	0	0	0	0	0.090728
ENSG00000241884	ENSG00000241884	0	0	0	0	0	0
